$GATE WITHDRAWAL AT SEG317                                   ELEV OF WITHDRAWAL CENTERLINE:316.     

JDAY,      N2,      DO,
  1131.350,   20.0081,   12.3624,
  1131.400,   20.0065,   12.3610,
  1131.450,   20.0111,   12.3645,
  1131.500,   20.0225,   12.3733,
  1131.550,   20.0229,   12.3735,
  1131.600,   20.0293,   12.3784,
  1131.650,   20.0606,   12.4026,
  1131.700,   20.0647,   12.4056,
  1131.750,   20.0690,   12.4087,
  1131.800,   20.0861,   12.4217,
  1131.850,   20.0881,   12.4230,
  1131.900,   20.1028,   12.4344,
  1131.950,   20.1184,   12.4464,
  1132.000,   20.1499,   12.4709,
  1132.050,   20.1651,   12.4826,
  1132.100,   20.1811,   12.4950,
  1132.150,   20.2054,   12.5138,
  1132.200,   20.1945,   12.5053,
  1132.250,   20.1902,   12.5019,
  1132.300,   20.1676,   12.4843,
  1132.350,   20.1594,   12.4779,
  1132.400,   20.1644,   12.4818,
  1132.450,   20.1533,   12.4731,
  1132.500,   20.1425,   12.4647,
  1132.550,   20.1432,   12.4650,
  1132.600,   20.1229,   12.4490,
  1132.650,   20.1225,   12.4484,
  1132.700,   20.1453,   12.4660,
  1132.750,   20.1217,   12.4473,
  1132.800,   20.1201,   12.4460,
  1132.850,   20.1457,   12.4660,
  1132.900,   20.1425,   12.4636,
  1132.950,   20.1623,   12.4792,
  1133.000,   20.1848,   12.4970,
  1133.050,   20.2030,   12.5113,
  1133.100,   20.2147,   12.5205,
  1133.150,   20.2211,   12.5257,
  1133.200,   20.2303,   12.5330,
  1133.250,   20.2096,   12.5171,
  1133.300,   20.2033,   12.5123,
  1133.350,   20.2318,   12.5345,
  1133.400,   20.2155,   12.5220,
  1133.450,   20.2002,   12.5101,
  1133.500,   20.1874,   12.5003,
  1133.550,   20.1655,   12.4834,
  1133.600,   20.1200,   12.4479,
  1133.650,   20.1156,   12.4446,
  1133.700,   20.1152,   12.4445,
  1133.750,   20.1159,   12.4451,
  1133.800,   20.1166,   12.4458,
  1133.850,   20.1173,   12.4465,
  1133.900,   20.1211,   12.4496,
  1133.950,   20.1224,   12.4508,
  1134.000,   20.1241,   12.4524,
  1134.050,   20.1287,   12.4562,
  1134.100,   20.1295,   12.4570,
  1134.150,   20.1288,   12.4567,
  1134.200,   20.1293,   12.4571,
  1134.250,   20.1698,   12.4888,
  1134.300,   20.1472,   12.4706,
  1134.350,   20.1316,   12.4580,
  1134.400,   20.1202,   12.4489,
  1134.450,   20.1146,   12.4444,
  1134.500,   20.1118,   12.4422,
  1134.550,   20.1125,   12.4428,
  1134.600,   20.1075,   12.4389,
  1134.650,   20.1162,   12.4459,
  1134.700,   20.1196,   12.4486,
  1134.750,   20.1008,   12.4338,
  1134.800,   20.0939,   12.4281,
  1134.850,   20.1113,   12.4418,
  1134.900,   20.0890,   12.4244,
  1134.950,   20.1109,   12.4416,
  1135.000,   20.0846,   12.4212,
  1135.050,   20.1202,   12.4495,
  1135.100,   20.1218,   12.4511,
  1135.150,   20.1230,   12.4523,
  1135.200,   20.1198,   12.4499,
  1135.250,   20.1103,   12.4424,
  1135.300,   20.0985,   12.4330,
  1135.350,   20.0813,   12.4193,
  1135.400,   20.0659,   12.4069,
  1135.450,   20.0535,   12.3970,
  1135.500,   20.0496,   12.3938,
  1135.550,   20.0430,   12.3885,
  1135.600,   20.0379,   12.3844,
  1135.650,   20.0511,   12.3949,
  1135.700,   20.0517,   12.3955,
  1135.750,   20.0519,   12.3956,
  1135.800,   20.0446,   12.3896,
  1135.850,   20.0445,   12.3895,
  1135.900,   20.0481,   12.3924,
  1135.950,   20.0573,   12.3999,
  1136.000,   20.0636,   12.4051,
  1136.050,   20.0679,   12.4087,
  1136.100,   20.0724,   12.4125,
  1136.150,   20.0725,   12.4126,
  1136.200,   20.0760,   12.4154,
  1136.250,   20.0800,   12.4185,
  1136.300,   20.0804,   12.4187,
  1136.350,   20.0805,   12.4185,
  1136.400,   20.0841,   12.4212,
  1136.450,   20.0841,   12.4209,
  1136.500,   20.0797,   12.4171,
  1136.550,   20.0767,   12.4145,
  1136.600,   20.0902,   12.4251,
  1136.650,   20.0922,   12.4267,
  1136.700,   20.0944,   12.4282,
  1136.750,   20.0833,   12.4191,
  1136.800,   20.0876,   12.4222,
  1136.850,   20.0953,   12.4281,
  1136.900,   20.0933,   12.4265,
  1136.950,   20.1055,   12.4361,
  1137.000,   20.0895,   12.4236,
  1137.050,   20.0905,   12.4244,
  1137.100,   20.0870,   12.4216,
  1137.150,   20.1037,   12.4348,
  1137.200,   20.0957,   12.4285,
  1137.250,   20.0805,   12.4163,
  1137.300,   20.0557,   12.3961,
  1137.350,   20.0355,   12.3798,
  1137.400,   20.0174,   12.3652,
  1137.450,   20.0067,   12.3564,
  1137.500,   20.0036,   12.3539,
  1137.550,   20.0078,   12.3573,
  1137.600,   20.0155,   12.3636,
  1137.650,   20.0269,   12.3729,
  1137.700,   20.0427,   12.3855,
  1137.750,   20.0576,   12.3974,
  1137.800,   20.0588,   12.3984,
  1137.850,   20.0778,   12.4136,
  1137.900,   20.0976,   12.4294,
  1137.950,   20.0931,   12.4263,
  1138.000,   20.0804,   12.4165,
  1138.050,   20.0866,   12.4217,
  1138.100,   20.0914,   12.4257,
  1138.150,   20.1472,   12.4701,
  1138.200,   20.2097,   12.5195,
  1138.250,   20.2257,   12.5320,
  1138.300,   20.2470,   12.5483,
  1138.350,   20.2324,   12.5363,
  1138.400,   20.2396,   12.5414,
  1138.450,   20.2307,   12.5343,
  1138.500,   20.2604,   12.5577,
  1138.550,   20.2305,   12.5342,
  1138.600,   20.2975,   12.5870,
  1138.650,   20.2794,   12.5726,
  1138.700,   20.2697,   12.5647,
  1138.750,   20.2363,   12.5378,
  1138.800,   20.2028,   12.5108,
  1138.850,   20.1933,   12.5029,
  1138.900,   20.1850,   12.4963,
  1138.950,   20.1948,   12.5040,
  1139.000,   20.1984,   12.5071,
  1139.050,   20.1866,   12.4978,
  1139.100,   20.1611,   12.4777,
  1139.150,   20.1410,   12.4619,
  1139.200,   20.1202,   12.4454,
  1139.250,   20.0972,   12.4270,
  1139.300,   20.0682,   12.4036,
  1139.350,   20.0532,   12.3912,
  1139.400,   20.0480,   12.3867,
  1139.450,   20.0413,   12.3812,
  1139.500,   20.0383,   12.3789,
  1139.550,   20.0451,   12.3844,
  1139.600,   20.0564,   12.3936,
  1139.650,   20.0643,   12.4000,
  1139.700,   20.0654,   12.4007,
  1139.750,   20.0720,   12.4057,
  1139.800,   20.0830,   12.4143,
  1139.850,   20.0998,   12.4275,
  1139.900,   20.1254,   12.4480,
  1139.950,   20.1650,   12.4797,
  1140.000,   20.2047,   12.5115,
  1140.050,   20.2286,   12.5309,
  1140.100,   20.2589,   12.5551,
  1140.150,   20.2659,   12.5607,
  1140.200,   20.2635,   12.5589,
  1140.250,   20.2559,   12.5527,
  1140.300,   20.2320,   12.5335,
  1140.350,   20.2083,   12.5144,
  1140.400,   20.1877,   12.4980,
  1140.450,   20.1856,   12.4965,
  1140.500,   20.1555,   12.4729,
  1140.550,   20.1503,   12.4689,
  1140.600,   20.1484,   12.4675,
  1140.650,   20.1321,   12.4546,
  1140.700,   20.1187,   12.4438,
  1140.750,   20.0859,   12.4171,
  1140.800,   20.0645,   12.3995,
  1140.850,   20.0542,   12.3910,
  1140.900,   20.0532,   12.3903,
  1140.950,   20.0578,   12.3942,
  1141.000,   20.0705,   12.4047,
  1141.050,   20.0861,   12.4175,
  1141.100,   20.0997,   12.4288,
  1141.150,   20.1152,   12.4414,
  1141.200,   20.1228,   12.4477,
  1141.250,   20.1402,   12.4617,
  1141.300,   20.1508,   12.4699,
  1141.350,   20.1610,   12.4780,
  1141.400,   20.1766,   12.4906,
  1141.450,   20.2191,   12.5246,
  1141.500,   20.2469,   12.5468,
  1141.550,   20.2514,   12.5504,
  1141.600,   20.2386,   12.5401,
  1141.650,   20.2551,   12.5531,
  1141.700,   20.2724,   12.5667,
  1141.750,   20.2197,   12.5242,
  1141.800,   20.1854,   12.4965,
  1141.850,   20.2251,   12.5281,
  1141.900,   20.2017,   12.5094,
  1141.950,   20.1891,   12.4995,
  1142.000,   20.1828,   12.4944,
  1142.050,   20.1889,   12.4994,
  1142.100,   20.2073,   12.5140,
  1142.150,   20.2449,   12.5440,
  1142.200,   20.2751,   12.5681,
  1142.250,   20.2809,   12.5725,
  1142.300,   20.2774,   12.5694,
  1142.350,   20.2711,   12.5640,
  1142.400,   20.2962,   12.5839,
  1142.450,   20.2630,   12.5571,
  1142.500,   20.2794,   12.5702,
  1142.550,   20.2607,   12.5553,
  1142.600,   20.2929,   12.5812,
  1142.650,   20.3450,   12.6229,
  1142.700,   20.2315,   12.5321,
  1142.750,   20.2543,   12.5502,
  1142.800,   20.2081,   12.5132,
  1142.850,   20.2113,   12.5158,
  1142.900,   20.1881,   12.4973,
  1142.950,   20.1794,   12.4902,
  1143.000,   20.1746,   12.4862,
  1143.050,   20.3272,   12.6086,
  1143.100,   20.3184,   12.6013,
  1143.150,   20.2018,   12.5074,
  1143.200,   20.2044,   12.5092,
  1143.250,   20.3369,   12.6155,
  1143.300,   20.1863,   12.4942,
  1143.350,   20.1799,   12.4889,
  1143.400,   20.1678,   12.4790,
  1143.450,   20.1038,   12.4275,
  1143.500,   20.1105,   12.4331,
  1143.550,   20.1162,   12.4377,
  1143.600,   20.1194,   12.4403,
  1143.650,   20.1827,   12.4912,
  1143.700,   20.1494,   12.4645,
  1143.750,   20.1813,   12.4901,
  1143.800,   20.1908,   12.4977,
  1143.850,   20.1407,   12.4576,
  1143.900,   20.1481,   12.4636,
  1143.950,   20.1561,   12.4701,
  1144.000,   20.1654,   12.4777,
  1144.050,   20.1737,   12.4844,
  1144.100,   20.1806,   12.4900,
  1144.150,   20.1865,   12.4948,
  1144.200,   20.1989,   12.5047,
  1144.250,   20.1973,   12.5034,
  1144.300,   20.2060,   12.5102,
  1144.350,   20.2254,   12.5258,
  1144.400,   20.2299,   12.5294,
  1144.450,   20.2256,   12.5260,
  1144.500,   20.2336,   12.5325,
  1144.550,   20.2435,   12.5405,
  1144.600,   20.2442,   12.5411,
  1144.650,   20.2619,   12.5553,
  1144.700,   20.2958,   12.5826,
  1144.750,   20.3001,   12.5860,
  1144.800,   20.2598,   12.5535,
  1144.850,   20.2274,   12.5272,
  1144.900,   20.2120,   12.5147,
  1144.950,   20.1756,   12.4854,
  1145.000,   20.1887,   12.4960,
  1145.050,   20.1817,   12.4903,
  1145.100,   20.1791,   12.4882,
  1145.150,   20.1713,   12.4819,
  1145.200,   20.1664,   12.4779,
  1145.250,   20.1696,   12.4804,
  1145.300,   20.1592,   12.4717,
  1145.350,   20.1496,   12.4637,
  1145.400,   20.1558,   12.4685,
  1145.450,   20.1573,   12.4695,
  1145.500,   20.1648,   12.4755,
  1145.550,   20.1819,   12.4893,
  1145.600,   20.1939,   12.4990,
  1145.650,   20.2457,   12.5409,
  1145.700,   20.2870,   12.5742,
  1145.750,   20.2915,   12.5777,
  1145.800,   20.3052,   12.5886,
  1145.850,   20.2915,   12.5773,
  1145.900,   20.2875,   12.5739,
  1145.950,   20.2587,   12.5505,
  1146.000,   20.2353,   12.5315,
  1146.050,   20.2252,   12.5233,
  1146.100,   20.2209,   12.5196,
  1146.150,   20.2037,   12.5057,
  1146.200,   20.2132,   12.5132,
  1146.250,   20.2058,   12.5071,
  1146.300,   20.1854,   12.4903,
  1146.350,   20.1630,   12.4719,
  1146.400,   20.1585,   12.4681,
  1146.450,   20.1466,   12.4583,
  1146.500,   20.1264,   12.4419,
  1146.550,   20.1339,   12.4480,
  1146.600,   20.1308,   12.4455,
  1146.650,   20.1233,   12.4394,
  1146.700,   20.1312,   12.4459,
  1146.750,   20.1232,   12.4392,
  1146.800,   20.1064,   12.4253,
  1146.850,   20.0862,   12.4086,
  1146.900,   20.0751,   12.3994,
  1146.950,   20.0727,   12.3974,
  1147.000,   20.0698,   12.3951,
  1147.050,   20.0764,   12.4005,
  1147.100,   20.0779,   12.4018,
  1147.150,   20.0849,   12.4076,
  1147.200,   20.1083,   12.4266,
  1147.250,   20.1141,   12.4313,
  1147.300,   20.1301,   12.4442,
  1147.350,   20.1369,   12.4497,
  1147.400,   20.1484,   12.4589,
  1147.450,   20.1530,   12.4626,
  1147.500,   20.1617,   12.4697,
  1147.550,   20.1788,   12.4836,
  1147.600,   20.1722,   12.4782,
  1147.650,   20.1749,   12.4803,
  1147.700,   20.1667,   12.4734,
  1147.750,   20.1446,   12.4552,
  1147.800,   20.1239,   12.4381,
  1147.850,   20.1039,   12.4216,
  1147.900,   20.0935,   12.4129,
  1147.950,   20.0847,   12.4056,
  1148.000,   20.0825,   12.4038,
  1148.050,   20.0843,   12.4053,
  1148.100,   20.0877,   12.4080,
  1148.150,   20.0944,   12.4135,
  1148.200,   20.1035,   12.4210,
  1148.250,   20.1103,   12.4265,
  1148.300,   20.1105,   12.4265,
  1148.350,   20.1156,   12.4305,
  1148.400,   20.1199,   12.4339,
  1148.450,   20.1247,   12.4377,
  1148.500,   20.1294,   12.4415,
  1148.550,   20.1269,   12.4394,
  1148.600,   20.1383,   12.4487,
  1148.650,   20.1474,   12.4561,
  1148.700,   20.1545,   12.4619,
  1148.750,   20.1681,   12.4729,
  1148.800,   20.1743,   12.4778,
  1148.850,   20.1773,   12.4801,
  1148.900,   20.1820,   12.4838,
  1148.950,   20.1966,   12.4957,
  1149.000,   20.2269,   12.5206,
  1149.050,   20.2573,   12.5456,
  1149.100,   20.2800,   12.5643,
  1149.150,   20.3051,   12.5849,
  1149.200,   20.3370,   12.6111,
  1149.250,   20.3603,   12.6301,
  1149.300,   20.3703,   12.6383,
  1149.350,   20.3808,   12.6467,
  1149.400,   20.3874,   12.6519,
  1149.450,   20.3954,   12.6582,
  1149.500,   20.4074,   12.6679,
  1149.550,   20.4184,   12.6769,
  1149.600,   20.4297,   12.6860,
  1149.650,   20.4442,   12.6977,
  1149.700,   20.4620,   12.7120,
  1149.750,   20.4646,   12.7140,
  1149.800,   20.4577,   12.7081,
  1149.850,   20.4529,   12.7040,
  1149.900,   20.4597,   12.7093,
  1149.950,   20.4537,   12.7043,
  1150.000,   20.4630,   12.7117,
  1150.050,   20.4765,   12.7225,
  1150.100,   20.4917,   12.7347,
  1150.150,   20.5045,   12.7449,
  1150.200,   20.5086,   12.7481,
  1150.250,   20.5122,   12.7509,
  1150.300,   20.5117,   12.7504,
  1150.350,   20.5155,   12.7534,
  1150.400,   20.5136,   12.7517,
  1150.450,   20.5294,   12.7645,
  1150.500,   20.5250,   12.7608,
  1150.550,   20.5161,   12.7535,
  1150.600,   20.5177,   12.7548,
  1150.650,   20.5225,   12.7586,
  1150.700,   20.5652,   12.7934,
  1150.750,   20.5731,   12.7997,
  1150.800,   20.5646,   12.7928,
  1150.850,   20.5492,   12.7802,
  1150.900,   20.5396,   12.7724,
  1150.950,   20.5122,   12.7502,
  1151.000,   20.5730,   12.7996,
  1151.050,   20.5628,   12.7913,
  1151.100,   20.5644,   12.7927,
  1151.150,   20.5779,   12.8037,
  1151.200,   20.5768,   12.8027,
  1151.250,   20.5787,   12.8043,
  1151.300,   20.5448,   12.7766,
  1151.350,   20.5252,   12.7606,
  1151.400,   20.5264,   12.7615,
  1151.450,   20.5329,   12.7668,
  1151.500,   20.5309,   12.7653,
  1151.550,   20.5454,   12.7771,
  1151.600,   20.5542,   12.7844,
  1151.650,   20.5607,   12.7897,
  1151.700,   20.5516,   12.7824,
  1151.750,   20.5233,   12.7593,
  1151.800,   20.4989,   12.7392,
  1151.850,   20.4888,   12.7309,
  1151.900,   20.4846,   12.7274,
  1151.950,   20.4957,   12.7365,
  1152.000,   20.5027,   12.7423,
  1152.050,   20.4189,   12.6744,
  1152.100,   20.4042,   12.6626,
  1152.150,   20.3998,   12.6590,
  1152.200,   20.4199,   12.6753,
  1152.250,   20.5031,   12.7427,
  1152.300,   20.4667,   12.7128,
  1152.350,   20.4368,   12.6882,
  1152.400,   20.4150,   12.6703,
  1152.450,   20.4015,   12.6592,
  1152.500,   20.3697,   12.6333,
  1152.550,   20.3613,   12.6265,
  1152.600,   20.3712,   12.6347,
  1152.650,   20.3676,   12.6319,
  1152.700,   20.3928,   12.6525,
  1152.750,   20.4031,   12.6608,
  1152.800,   20.3759,   12.6384,
  1152.850,   20.3641,   12.6286,
  1152.900,   20.3751,   12.6377,
  1152.950,   20.3574,   12.6235,
  1153.000,   20.2836,   12.5634,
  1153.050,   20.3020,   12.5787,
  1153.100,   20.3063,   12.5823,
  1153.150,   20.3225,   12.5958,
  1153.200,   20.3937,   12.6542,
  1153.250,   20.4054,   12.6636,
  1153.300,   20.3865,   12.6480,
  1153.350,   20.3586,   12.6249,
  1153.400,   20.3540,   12.6210,
  1153.450,   20.3510,   12.6187,
  1153.500,   20.3563,   12.6231,
  1153.550,   20.3540,   12.6214,
  1153.600,   20.3494,   12.6178,
  1153.650,   20.3584,   12.6253,
  1153.700,   20.3792,   12.6424,
  1153.750,   20.3846,   12.6469,
  1153.800,   20.3798,   12.6430,
  1153.850,   20.3714,   12.6361,
  1153.900,   20.3769,   12.6406,
  1153.950,   20.3732,   12.6378,
  1154.000,   20.3737,   12.6385,
  1154.050,   20.3745,   12.6394,
  1154.100,   20.3535,   12.6222,
  1154.150,   20.3824,   12.6460,
  1154.200,   20.3928,   12.6546,
  1154.250,   20.3898,   12.6519,
  1154.300,   20.3687,   12.6342,
  1154.350,   20.3448,   12.6141,
  1154.400,   20.3264,   12.5986,
  1154.450,   20.3131,   12.5874,
  1154.500,   20.2993,   12.5758,
  1154.550,   20.2915,   12.5695,
  1154.600,   20.3102,   12.5851,
  1154.650,   20.3141,   12.5885,
  1154.700,   20.3200,   12.5935,
  1154.750,   20.3186,   12.5922,
  1154.800,   20.3029,   12.5790,
  1154.850,   20.3132,   12.5876,
  1154.900,   20.3059,   12.5815,
  1154.950,   20.3102,   12.5852,
  1155.000,   20.2882,   12.5669,
  1155.050,   20.1715,   12.4678,
  1155.100,  -99.0000,  -99.0000,
  1155.150,  -99.0000,  -99.0000,
  1155.200,   20.3056,   12.5816,
  1155.250,   20.3449,   12.6146,
  1155.300,   20.3288,   12.6009,
  1155.350,   20.3204,   12.5935,
  1155.400,   20.3053,   12.5806,
  1155.450,   20.2956,   12.5723,
  1155.500,   20.2919,   12.5690,
  1155.550,   20.2902,   12.5675,
  1155.600,   20.2851,   12.5632,
  1155.650,   20.2971,   12.5733,
  1155.700,   20.3110,   12.5850,
  1155.750,   20.3244,   12.5960,
  1155.800,   20.3131,   12.5862,
  1155.850,   20.3275,   12.5982,
  1155.900,   20.3369,   12.6060,
  1155.950,   20.3193,   12.5911,
  1156.000,   20.3525,   12.6190,
  1156.050,   20.3626,   12.6275,
  1156.100,   20.3935,   12.6533,
  1156.150,   20.4228,   12.6777,
  1156.200,   20.4593,   12.7079,
  1156.250,   20.5249,   12.7619,
  1156.300,   20.5861,   12.8119,
  1156.350,   20.6299,   12.8475,
  1156.400,   20.6662,   12.8768,
  1156.450,   20.6982,   12.9026,
  1156.500,   20.7324,   12.9300,
  1156.550,   20.7633,   12.9545,
  1156.600,   20.7883,   12.9742,
  1156.650,   20.8124,   12.9932,
  1156.700,   20.8333,   13.0096,
  1156.750,   20.8468,   13.0200,
  1156.800,   20.8570,   13.0280,
  1156.850,   20.8672,   13.0359,
  1156.900,   20.8776,   13.0439,
  1156.950,   20.8928,   13.0559,
  1157.000,   20.9073,   13.0673,
  1157.050,   20.9181,   13.0757,
  1157.100,   20.9258,   13.0816,
  1157.150,   20.9313,   13.0859,
  1157.200,   20.9343,   13.0880,
  1157.250,   20.9360,   13.0892,
  1157.300,   20.9326,   13.0862,
  1157.350,   20.9258,   13.0806,
  1157.400,   20.9188,   13.0749,
  1157.450,   20.9130,   13.0701,
  1157.500,   20.9124,   13.0696,
  1157.550,   20.9162,   13.0725,
  1157.600,   20.9130,   13.0700,
  1157.650,   20.9294,   13.0829,
  1157.700,   20.9328,   13.0855,
  1157.750,   20.9181,   13.0737,
  1157.800,   20.9030,   13.0616,
  1157.850,   20.8984,   13.0579,
  1157.900,   20.8774,   13.0413,
  1157.950,   20.8828,   13.0457,
  1158.000,   20.8562,   13.0247,
  1158.050,   20.8602,   13.0280,
  1158.100,   20.8899,   13.0515,
  1158.150,   20.8881,   13.0500,
  1158.200,   20.8893,   13.0509,
  1158.250,   20.8721,   13.0370,
  1158.300,   20.8487,   13.0179,
  1158.350,   20.8302,   13.0027,
  1158.400,   20.8215,   12.9956,
  1158.450,   20.8165,   12.9917,
  1158.500,   20.7735,   12.9575,
  1158.550,   20.7594,   12.9465,
  1158.600,   20.7577,   12.9450,
  1158.650,   20.7941,   12.9737,
  1158.700,   20.7924,   12.9722,
  1158.750,   20.7819,   12.9634,
  1158.800,   20.7535,   12.9401,
  1158.850,   20.7544,   12.9403,
  1158.900,   20.7373,   12.9263,
  1158.950,   20.7125,   12.9062,
  1159.000,   20.7059,   12.9011,
  1159.050,   20.7056,   12.9009,
  1159.100,   20.7035,   12.8992,
  1159.150,   20.6969,   12.8938,
  1159.200,   20.7147,   12.9078,
  1159.250,   20.7328,   12.9222,
  1159.300,   20.6971,   12.8926,
  1159.350,   20.6662,   12.8669,
  1159.400,   20.6427,   12.8474,
  1159.450,   20.6225,   12.8308,
  1159.500,   20.6125,   12.8230,
  1159.550,   20.6328,   12.8400,
  1159.600,   20.6308,   12.8389,
  1159.650,   20.6719,   12.8726,
  1159.700,   20.6412,   12.8477,
  1159.750,   20.6667,   12.8683,
  1159.800,   20.6372,   12.8440,
  1159.850,   20.5799,   12.7970,
  1159.900,   20.5690,   12.7880,
  1159.950,   20.5509,   12.7733,
  1160.000,   20.5820,   12.7987,
  1160.050,   20.5523,   12.7746,
  1160.100,   20.5522,   12.7743,
  1160.150,   20.5708,   12.7894,
  1160.200,   20.5675,   12.7866,
  1160.250,   20.6560,   12.8589,
  1160.300,   20.6509,   12.8545,
  1160.350,   20.6423,   12.8475,
  1160.400,   20.6036,   12.8159,
  1160.450,   20.5782,   12.7952,
  1160.500,   20.6347,   12.8416,
  1160.550,   20.6591,   12.8616,
  1160.600,   20.6298,   12.8376,
  1160.650,   20.6172,   12.8270,
  1160.700,   20.6289,   12.8363,
  1160.750,   20.6130,   12.8229,
  1160.800,   20.5895,   12.8034,
  1160.850,   20.5212,   12.7471,
  1160.900,   20.5552,   12.7753,
  1160.950,   20.4498,   12.6889,
  1161.000,   20.4709,   12.7069,
  1161.050,   20.4659,   12.7025,
  1161.100,   20.6185,   12.8280,
  1161.150,   20.6440,   12.8490,
  1161.200,   20.6187,   12.8281,
  1161.250,   20.5673,   12.7855,
  1161.300,   20.5769,   12.7934,
  1161.350,   20.5953,   12.8084,
  1161.400,   20.5580,   12.7777,
  1161.450,   20.4864,   12.7187,
  1161.500,   20.6004,   12.8130,
  1161.550,   20.5805,   12.7969,
  1161.600,   20.5621,   12.7820,
  1161.650,   20.5888,   12.8041,
  1161.700,   20.6304,   12.8385,
  1161.750,   20.5916,   12.8065,
  1161.800,   20.6190,   12.8290,
  1161.850,   20.6060,   12.8183,
  1161.900,   20.5579,   12.7786,
  1161.950,   20.5823,   12.7989,
  1162.000,   20.6262,   12.8352,
  1162.050,   20.6316,   12.8398,
  1162.100,   20.6386,   12.8457,
  1162.150,   20.6425,   12.8489,
  1162.200,   20.6581,   12.8618,
  1162.250,   20.6455,   12.8513,
  1162.300,   20.6585,   12.8620,
  1162.350,   20.6343,   12.8420,
  1162.400,   20.6018,   12.8151,
  1162.450,   20.6237,   12.8331,
  1162.500,   20.6362,   12.8435,
  1162.550,   20.6114,   12.8230,
  1162.600,   20.6288,   12.8374,
  1162.650,   20.6299,   12.8384,
  1162.700,   20.6646,   12.8670,
  1162.750,   20.6749,   12.8755,
  1162.800,   20.6612,   12.8640,
  1162.850,   20.6670,   12.8688,
  1162.900,   20.6648,   12.8668,
  1162.950,   20.6590,   12.8620,
  1163.000,   20.6791,   12.8786,
  1163.050,   20.6800,   12.8793,
  1163.100,   20.6888,   12.8866,
  1163.150,   20.7000,   12.8959,
  1163.200,   20.7134,   12.9069,
  1163.250,   20.7052,   12.9000,
  1163.300,   20.7218,   12.9138,
  1163.350,   20.7001,   12.8956,
  1163.400,   20.7144,   12.9074,
  1163.450,   20.6998,   12.8951,
  1163.500,   20.7202,   12.9121,
  1163.550,   20.7109,   12.9044,
  1163.600,   20.7617,   12.9466,
  1163.650,   20.7890,   12.9694,
  1163.700,   20.8162,   12.9921,
  1163.750,   20.8206,   12.9957,
  1163.800,   20.8184,   12.9937,
  1163.850,   20.8308,   13.0039,
  1163.900,   20.8448,   13.0157,
  1163.950,   20.8651,   13.0326,
  1164.000,   20.8875,   13.0513,
  1164.050,   20.9155,   13.0749,
  1164.100,   20.9119,   13.0718,
  1164.150,   20.9060,   13.0668,
  1164.200,   20.8946,   13.0572,
  1164.250,   20.8822,   13.0467,
  1164.300,   20.8623,   13.0299,
  1164.350,   20.8391,   13.0104,
  1164.400,   20.8111,   12.9868,
  1164.450,   20.7947,   12.9730,
  1164.500,   20.7841,   12.9641,
  1164.550,   20.7904,   12.9695,
  1164.600,   20.7908,   12.9699,
  1164.650,   20.7922,   12.9711,
  1164.700,   20.7951,   12.9736,
  1164.750,   20.7887,   12.9682,
  1164.800,   20.7789,   12.9599,
  1164.850,   20.7648,   12.9481,
  1164.900,   20.7593,   12.9434,
  1164.950,   20.7531,   12.9382,
  1165.000,   20.7558,   12.9405,
  1165.050,   20.7617,   12.9455,
  1165.100,   20.7621,   12.9460,
  1165.150,   20.7689,   12.9517,
  1165.200,   20.7618,   12.9457,
  1165.250,   20.7496,   12.9353,
  1165.300,   20.7241,   12.9137,
  1165.350,   20.6990,   12.8924,
  1165.400,   20.6767,   12.8734,
  1165.450,   20.6556,   12.8555,
  1165.500,   20.6387,   12.8411,
  1165.550,   20.6266,   12.8308,
  1165.600,   20.6303,   12.8339,
  1165.650,   20.6193,   12.8246,
  1165.700,   20.6365,   12.8391,
  1165.750,   20.6189,   12.8243,
  1165.800,   20.6348,   12.8377,
  1165.850,   20.6303,   12.8339,
  1165.900,   20.6285,   12.8324,
  1165.950,   20.6287,   12.8325,
  1166.000,   20.6447,   12.8462,
  1166.050,   20.6580,   12.8576,
  1166.100,   20.6722,   12.8696,
  1166.150,   20.6798,   12.8761,
  1166.200,   20.6831,   12.8789,
  1166.250,   20.6704,   12.8680,
  1166.300,   20.6609,   12.8598,
  1166.350,   20.6531,   12.8530,
  1166.400,   20.6379,   12.8400,
  1166.450,   20.6226,   12.8269,
  1166.500,   20.6173,   12.8224,
  1166.550,   20.6205,   12.8251,
  1166.600,   20.6423,   12.8436,
  1166.650,   20.6601,   12.8587,
  1166.700,   20.6592,   12.8580,
  1166.750,   20.6631,   12.8613,
  1166.800,   20.6609,   12.8593,
  1166.850,   20.6652,   12.8629,
  1166.900,   20.6564,   12.8554,
  1166.950,   20.6561,   12.8551,
  1167.000,   20.6591,   12.8576,
  1167.050,   20.6451,   12.8456,
  1167.100,   20.6370,   12.8387,
  1167.150,   20.6324,   12.8347,
  1167.200,   20.6306,   12.8331,
  1167.250,   20.6160,   12.8204,
  1167.300,   20.6124,   12.8172,
  1167.350,   20.6040,   12.8100,
  1167.400,   20.5975,   12.8044,
  1167.450,   20.5873,   12.7957,
  1167.500,   20.5777,   12.7875,
  1167.550,   20.5843,   12.7931,
  1167.600,   20.6027,   12.8088,
  1167.650,   20.6153,   12.8196,
  1167.700,   20.6249,   12.8277,
  1167.750,   20.6300,   12.8322,
  1167.800,   20.6399,   12.8405,
  1167.850,   20.6439,   12.8437,
  1167.900,   20.6427,   12.8425,
  1167.950,   20.6473,   12.8463,
