$GATE WITHDRAWAL AT SEG317                                   ELEV OF WITHDRAWAL CENTERLINE:347.     

JDAY,      N2,      DO,
  1145.850,   20.6897,   12.9003,
  1145.900,   20.6315,   12.8533,
  1145.950,   20.4487,   12.7062,
  1146.000,  -99.0000,  -99.0000,
  1146.050,   20.5186,   12.7622,
  1146.100,   20.4953,   12.7434,
  1146.150,   20.4683,   12.7216,
  1146.200,   20.4628,   12.7170,
  1146.250,   20.4629,   12.7170,
  1146.300,   20.4434,   12.7011,
  1146.350,   20.4240,   12.6854,
  1146.400,   20.4075,   12.6720,
  1146.450,   20.4014,   12.6670,
  1146.500,   20.3810,   12.6506,
  1146.550,   20.3687,   12.6407,
  1146.600,   20.3561,   12.6304,
  1146.650,   20.3458,   12.6221,
  1146.700,   20.3367,   12.6148,
  1146.750,   20.3356,   12.6138,
  1146.800,   20.3033,   12.5876,
  1146.850,   20.2734,   12.5632,
  1146.900,   20.2498,   12.5441,
  1146.950,   20.2340,   12.5313,
  1147.000,   20.2305,   12.5284,
  1147.050,   20.2333,   12.5307,
  1147.100,   20.2352,   12.5323,
  1147.150,   20.2503,   12.5445,
  1147.200,   20.2699,   12.5603,
  1147.250,   20.3018,   12.5862,
  1147.300,   20.3301,   12.6089,
  1147.350,   20.3553,   12.6292,
  1147.400,   20.3780,   12.6475,
  1147.450,   20.3891,   12.6564,
  1147.500,   20.4081,   12.6717,
  1147.550,   20.3977,   12.6634,
  1147.600,  -99.0000,  -99.0000,
  1147.650,  -99.0000,  -99.0000,
  1147.700,   20.3419,   12.6179,
  1147.750,   20.3220,   12.6016,
  1147.800,   20.2892,   12.5748,
  1147.850,   20.2624,   12.5530,
  1147.900,   20.2326,   12.5286,
  1147.950,  -99.0000,  -99.0000,
  1148.000,  -99.0000,  -99.0000,
  1148.050,  -99.0000,  -99.0000,
  1148.100,  -99.0000,  -99.0000,
  1148.150,  -99.0000,  -99.0000,
  1148.200,   20.2193,   12.5174,
  1148.250,   20.2414,   12.5355,
  1148.300,   20.2494,   12.5419,
  1148.350,   20.2562,   12.5474,
  1148.400,   20.2641,   12.5537,
  1148.450,   20.2713,   12.5595,
  1148.500,   20.2826,   12.5686,
  1148.550,   20.2993,   12.5823,
  1148.600,   20.3101,   12.5910,
  1148.650,   20.3248,   12.6030,
  1148.700,   20.3374,   12.6132,
  1148.750,   20.3464,   12.6205,
  1148.800,   20.3561,   12.6283,
  1148.850,   20.3655,   12.6359,
  1148.900,   20.3789,   12.6468,
  1148.950,   20.3960,   12.6607,
  1149.000,  -99.0000,  -99.0000,
  1149.050,  -99.0000,  -99.0000,
  1149.100,  -99.0000,  -99.0000,
  1149.150,  -99.0000,  -99.0000,
  1149.200,   20.4902,   12.7374,
  1149.250,   20.5039,   12.7484,
  1149.300,   20.5162,   12.7583,
  1149.350,   20.5286,   12.7681,
  1149.400,   20.5408,   12.7780,
  1149.450,   20.5538,   12.7884,
  1149.500,   20.5109,   12.7539,
  1149.550,  -99.0000,  -99.0000,
  1149.600,  -99.0000,  -99.0000,
  1149.650,  -99.0000,  -99.0000,
  1149.700,   20.6108,   12.8340,
  1149.750,   20.6266,   12.8465,
  1149.800,   20.6353,   12.8535,
  1149.850,   20.6447,   12.8610,
  1149.900,  -99.0000,  -99.0000,
  1149.950,  -99.0000,  -99.0000,
  1150.000,  -99.0000,  -99.0000,
  1150.050,  -99.0000,  -99.0000,
  1150.100,  -99.0000,  -99.0000,
  1150.150,  -99.0000,  -99.0000,
  1150.200,   20.7392,   12.9367,
  1150.250,   20.7495,   12.9449,
  1150.300,   20.7696,   12.9611,
  1150.350,   20.7824,   12.9714,
  1150.400,   20.7943,   12.9810,
  1150.450,   20.7988,   12.9845,
  1150.500,  -99.0000,  -99.0000,
  1150.550,  -99.0000,  -99.0000,
  1150.600,  -99.0000,  -99.0000,
  1150.650,  -99.0000,  -99.0000,
  1150.700,   20.8490,   13.0247,
  1150.750,   20.8964,   13.0632,
  1150.800,   20.9012,   13.0671,
  1150.850,  -99.0000,  -99.0000,
  1150.900,  -99.0000,  -99.0000,
  1150.950,  -99.0000,  -99.0000,
  1151.000,  -99.0000,  -99.0000,
  1151.050,  -99.0000,  -99.0000,
  1151.100,  -99.0000,  -99.0000,
  1151.150,  -99.0000,  -99.0000,
  1151.200,   20.8885,   13.0567,
  1151.250,   20.8816,   13.0511,
  1151.300,   20.8598,   13.0335,
  1151.350,   20.8400,   13.0175,
  1151.400,   20.8283,   13.0079,
  1151.450,   20.8228,   13.0034,
  1151.500,   20.8247,   13.0049,
  1151.550,   20.8271,   13.0068,
  1151.600,   20.8325,   13.0112,
  1151.650,   20.8393,   13.0167,
  1151.700,   20.8413,   13.0184,
  1151.750,   20.8261,   13.0062,
  1151.800,   20.8086,   12.9922,
  1151.850,   20.7954,   12.9816,
  1151.900,   20.7879,   12.9755,
  1151.950,   20.7807,   12.9696,
  1152.000,   20.7396,   12.9364,
  1152.050,   20.7952,   12.9814,
  1152.100,   20.7937,   12.9801,
  1152.150,   20.7869,   12.9746,
  1152.200,   20.7786,   12.9679,
  1152.250,   20.7797,   12.9688,
  1152.300,   20.7463,   12.9418,
  1152.350,   20.7153,   12.9168,
  1152.400,   20.6944,   12.8998,
  1152.450,   20.6804,   12.8885,
  1152.500,   20.6731,   12.8826,
  1152.550,   20.6644,   12.8757,
  1152.600,   20.6185,   12.8387,
  1152.650,   20.5819,   12.8093,
  1152.700,   20.6713,   12.8814,
  1152.750,   20.6793,   12.8879,
  1152.800,   20.6607,   12.8728,
  1152.850,   20.6420,   12.8578,
  1152.900,   20.5936,   12.8189,
  1152.950,   20.5616,   12.7932,
  1153.000,   20.5695,   12.7997,
  1153.050,   20.5428,   12.7784,
  1153.100,   20.5692,   12.7998,
  1153.150,   20.5843,   12.8120,
  1153.200,   20.5709,   12.8014,
  1153.250,   20.6163,   12.8379,
  1153.300,   20.6006,   12.8251,
  1153.350,   20.5833,   12.8111,
  1153.400,   20.5713,   12.8015,
  1153.450,   20.5604,   12.7929,
  1153.500,   20.5679,   12.7992,
  1153.550,   20.5730,   12.8036,
  1153.600,   20.5777,   12.8075,
  1153.650,   20.5887,   12.8166,
  1153.700,   20.6060,   12.8308,
  1153.750,   20.6124,   12.8361,
  1153.800,   20.6113,   12.8353,
  1153.850,   20.6068,   12.8319,
  1153.900,   20.5969,   12.8242,
  1153.950,   20.5531,   12.7895,
  1154.000,   20.5598,   12.7952,
  1154.050,   20.5633,   12.7981,
  1154.100,   20.5652,   12.7998,
  1154.150,   20.5649,   12.7997,
  1154.200,   20.5899,   12.8197,
  1154.250,   20.5947,   12.8233,
  1154.300,   20.5777,   12.8094,
  1154.350,   20.5603,   12.7951,
  1154.400,   20.5454,   12.7828,
  1154.450,   20.5330,   12.7726,
  1154.500,   20.5218,   12.7635,
  1154.550,   20.5166,   12.7595,
  1154.600,  -99.0000,  -99.0000,
  1154.650,  -99.0000,  -99.0000,
  1154.700,   20.5315,   12.7723,
  1154.750,   20.5326,   12.7731,
  1154.800,   20.5254,   12.7671,
  1154.850,   20.5153,   12.7588,
  1154.900,   20.5037,   12.7494,
  1154.950,  -99.0000,  -99.0000,
  1155.000,  -99.0000,  -99.0000,
  1155.050,  -99.0000,  -99.0000,
  1155.100,  -99.0000,  -99.0000,
  1155.150,  -99.0000,  -99.0000,
  1155.200,  -99.0000,  -99.0000,
  1155.250,   20.5135,   12.7580,
  1155.300,   20.5089,   12.7539,
  1155.350,   20.4987,   12.7451,
  1155.400,   20.4914,   12.7389,
  1155.450,   20.4801,   12.7293,
  1155.500,   20.4607,   12.7132,
  1155.550,  -99.0000,  -99.0000,
  1155.600,  -99.0000,  -99.0000,
  1155.650,  -99.0000,  -99.0000,
  1155.700,   20.5096,   12.7540,
  1155.750,   20.5203,   12.7627,
  1155.800,   20.5215,   12.7633,
  1155.850,   20.5218,   12.7633,
  1155.900,   20.5304,   12.7703,
  1155.950,  -99.0000,  -99.0000,
  1156.000,  -99.0000,  -99.0000,
  1156.050,  -99.0000,  -99.0000,
  1156.100,  -99.0000,  -99.0000,
  1156.150,  -99.0000,  -99.0000,
  1156.200,  -99.0000,  -99.0000,
  1156.250,  -99.0000,  -99.0000,
  1156.300,   20.7735,   12.9664,
  1156.350,   20.7958,   12.9832,
  1156.400,   20.8118,   12.9953,
  1156.450,   20.8275,   13.0073,
  1156.500,   20.8431,   13.0193,
  1156.550,  -99.0000,  -99.0000,
  1156.600,  -99.0000,  -99.0000,
  1156.650,  -99.0000,  -99.0000,
  1156.700,   20.9324,   13.0889,
  1156.750,   20.9471,   13.1004,
  1156.800,   20.9607,   13.1111,
  1156.850,   20.9742,   13.1218,
  1156.900,   20.9859,   13.1310,
  1156.950,  -99.0000,  -99.0000,
  1157.000,  -99.0000,  -99.0000,
  1157.050,  -99.0000,  -99.0000,
  1157.100,  -99.0000,  -99.0000,
  1157.150,  -99.0000,  -99.0000,
  1157.200,  -99.0000,  -99.0000,
  1157.250,   21.0362,   13.1700,
  1157.300,   21.0398,   13.1727,
  1157.350,   21.0425,   13.1748,
  1157.400,   21.0468,   13.1781,
  1157.450,   21.0529,   13.1828,
  1157.500,   21.0570,   13.1861,
  1157.550,   21.0674,   13.1942,
  1157.600,  -99.0000,  -99.0000,
  1157.650,  -99.0000,  -99.0000,
  1157.700,   21.1025,   13.2218,
  1157.750,   21.1106,   13.2283,
  1157.800,   21.1112,   13.2290,
  1157.850,   21.1075,   13.2262,
  1157.900,   21.1036,   13.2232,
  1157.950,  -99.0000,  -99.0000,
  1158.000,  -99.0000,  -99.0000,
  1158.050,  -99.0000,  -99.0000,
  1158.100,  -99.0000,  -99.0000,
  1158.150,  -99.0000,  -99.0000,
  1158.200,   21.1078,   13.2267,
  1158.250,   21.1148,   13.2324,
  1158.300,   21.1111,   13.2296,
  1158.350,   21.1016,   13.2223,
  1158.400,   21.1016,   13.2223,
  1158.450,   21.1029,   13.2234,
  1158.500,   21.1088,   13.2281,
  1158.550,   21.1108,   13.2297,
  1158.600,   21.1046,   13.2248,
  1158.650,   21.0239,   13.1607,
  1158.700,  -99.0000,  -99.0000,
  1158.750,   21.1258,   13.2418,
  1158.800,   21.1146,   13.2329,
  1158.850,   21.0967,   13.2187,
  1158.900,   21.0806,   13.2059,
  1158.950,  -99.0000,  -99.0000,
  1159.000,  -99.0000,  -99.0000,
  1159.050,  -99.0000,  -99.0000,
  1159.100,  -99.0000,  -99.0000,
  1159.150,  -99.0000,  -99.0000,
  1159.200,  -99.0000,  -99.0000,
  1159.250,   21.0708,   13.1981,
  1159.300,   21.0609,   13.1903,
  1159.350,   21.0431,   13.1761,
  1159.400,   21.0281,   13.1642,
  1159.450,   21.0137,   13.1527,
  1159.500,   20.9887,   13.1328,
  1159.550,   20.9776,   13.1240,
  1159.600,   20.9988,   13.1410,
  1159.650,   21.0265,   13.1633,
  1159.700,   21.1178,   13.2367,
  1159.750,   21.1411,   13.2557,
  1159.800,   21.1380,   13.2534,
  1159.850,   21.1326,   13.2491,
  1159.900,   21.1184,   13.2377,
  1159.950,   21.0603,   13.1909,
  1160.000,   21.1255,   13.2435,
  1160.050,   21.1366,   13.2525,
  1160.100,   21.1350,   13.2513,
  1160.150,   21.1413,   13.2565,
  1160.200,   21.1490,   13.2628,
  1160.250,   21.1640,   13.2750,
  1160.300,   21.1575,   13.2699,
  1160.350,   21.1563,   13.2692,
  1160.400,   21.1585,   13.2713,
  1160.450,   21.1607,   13.2732,
  1160.500,   21.1637,   13.2758,
  1160.550,   21.1608,   13.2736,
  1160.600,   21.1519,   13.2665,
  1160.650,   21.1382,   13.2555,
  1160.700,   21.1223,   13.2427,
  1160.750,   21.1050,   13.2287,
  1160.800,   21.0904,   13.2170,
  1160.850,   21.0788,   13.2077,
  1160.900,   21.0816,   13.2100,
  1160.950,   21.0850,   13.2128,
  1161.000,  -99.0000,  -99.0000,
  1161.050,  -99.0000,  -99.0000,
  1161.100,  -99.0000,  -99.0000,
  1161.150,   21.1188,   13.2405,
  1161.200,   21.1137,   13.2365,
  1161.250,   21.0959,   13.2220,
  1161.300,   21.0837,   13.2122,
  1161.350,   21.0704,   13.2014,
  1161.400,   21.0624,   13.1950,
  1161.450,   21.0594,   13.1926,
  1161.500,   21.0644,   13.1968,
  1161.550,   21.0759,   13.2063,
  1161.600,   21.0816,   13.2110,
  1161.650,   21.0813,   13.2108,
  1161.700,   21.0763,   13.2068,
  1161.750,   21.0604,   13.1938,
  1161.800,   21.0445,   13.1809,
  1161.850,   21.0278,   13.1672,
  1161.900,   21.0140,   13.1559,
  1161.950,   21.0054,   13.1488,
  1162.000,   21.0176,   13.1589,
  1162.050,   21.0199,   13.1607,
  1162.100,   21.0185,   13.1596,
  1162.150,   21.0157,   13.1572,
  1162.200,   21.0161,   13.1576,
  1162.250,   21.0074,   13.1505,
  1162.300,   21.0040,   13.1478,
  1162.350,   20.9936,   13.1392,
  1162.400,   20.9875,   13.1342,
  1162.450,   20.9909,   13.1370,
  1162.500,   20.9961,   13.1414,
  1162.550,   21.0001,   13.1448,
  1162.600,   21.0068,   13.1503,
  1162.650,   21.0127,   13.1553,
  1162.700,   21.0168,   13.1587,
  1162.750,   21.0170,   13.1589,
  1162.800,   21.0149,   13.1572,
  1162.850,   21.0110,   13.1540,
  1162.900,   21.0107,   13.1537,
  1162.950,   21.0113,   13.1542,
  1163.000,   21.0130,   13.1556,
  1163.050,   21.0187,   13.1603,
  1163.100,   21.0238,   13.1645,
  1163.150,   21.0266,   13.1669,
  1163.200,   21.0271,   13.1673,
  1163.250,   21.0265,   13.1669,
  1163.300,   21.0277,   13.1680,
  1163.350,   21.0262,   13.1668,
  1163.400,   21.0223,   13.1637,
  1163.450,   21.0209,   13.1627,
  1163.500,   21.0220,   13.1636,
  1163.550,   21.0205,   13.1625,
  1163.600,   21.0162,   13.1590,
  1163.650,   21.0115,   13.1553,
  1163.700,   21.0068,   13.1514,
  1163.750,   21.0016,   13.1470,
  1163.800,   20.9963,   13.1425,
  1163.850,   20.9917,   13.1388,
  1163.900,   20.9877,   13.1354,
  1163.950,   20.9841,   13.1324,
  1164.000,   20.9817,   13.1304,
  1164.050,  -99.0000,  -99.0000,
  1164.100,  -99.0000,  -99.0000,
  1164.150,  -99.0000,  -99.0000,
  1164.200,   20.9753,   13.1250,
  1164.250,   20.9730,   13.1231,
  1164.300,   20.9704,   13.1210,
  1164.350,   20.9673,   13.1184,
  1164.400,   20.9637,   13.1153,
  1164.450,   20.9596,   13.1118,
  1164.500,   20.9547,   13.1077,
  1164.550,   20.9507,   13.1044,
  1164.600,   20.9468,   13.1011,
  1164.650,   20.9424,   13.0974,
  1164.700,   20.9389,   13.0946,
  1164.750,   20.9353,   13.0916,
  1164.800,   20.9302,   13.0873,
  1164.850,   20.9232,   13.0814,
  1164.900,   20.9164,   13.0757,
  1164.950,   20.9109,   13.0711,
  1165.000,   20.9066,   13.0675,
  1165.050,   20.9022,   13.0637,
  1165.100,  -99.0000,  -99.0000,
  1165.150,  -99.0000,  -99.0000,
  1165.200,   20.8997,   13.0617,
  1165.250,   20.8976,   13.0599,
  1165.300,   20.8936,   13.0566,
  1165.350,   20.8887,   13.0525,
  1165.400,   20.8821,   13.0469,
  1165.450,   20.8746,   13.0407,
  1165.500,   20.8689,   13.0359,
  1165.550,   20.8655,   13.0331,
  1165.600,   20.8640,   13.0319,
  1165.650,   20.8621,   13.0304,
  1165.700,   20.8608,   13.0293,
  1165.750,   20.8584,   13.0273,
  1165.800,   20.8556,   13.0249,
  1165.850,   20.8516,   13.0216,
  1165.900,   20.8482,   13.0187,
  1165.950,   20.8465,   13.0172,
  1166.000,   20.8451,   13.0160,
  1166.050,  -99.0000,  -99.0000,
  1166.100,   20.8412,   13.0127,
  1166.150,   20.8499,   13.0199,
  1166.200,   20.8508,   13.0207,
  1166.250,   20.8498,   13.0199,
  1166.300,   20.8477,   13.0181,
  1166.350,   20.8447,   13.0155,
  1166.400,   20.8406,   13.0120,
  1166.450,   20.8375,   13.0094,
  1166.500,   20.8356,   13.0078,
  1166.550,   20.8353,   13.0075,
  1166.600,   20.8359,   13.0080,
  1166.650,   20.8366,   13.0085,
  1166.700,   20.8363,   13.0082,
  1166.750,   20.8355,   13.0075,
  1166.800,   20.8349,   13.0070,
  1166.850,   20.8344,   13.0065,
  1166.900,   20.8339,   13.0060,
  1166.950,   20.8334,   13.0056,
  1167.000,   20.8331,   13.0052,
  1167.050,   20.8321,   13.0045,
  1167.100,   20.8309,   13.0034,
  1167.150,   20.8295,   13.0022,
  1167.200,   20.8273,   13.0003,
  1167.250,   20.8237,   12.9973,
  1167.300,   20.8199,   12.9941,
  1167.350,   20.8167,   12.9914,
  1167.400,   20.8153,   12.9902,
  1167.450,   20.8153,   12.9902,
  1167.500,   20.8170,   12.9917,
  1167.550,   20.8197,   12.9940,
  1167.600,   20.8220,   12.9959,
  1167.650,   20.8235,   12.9971,
  1167.700,   20.8239,   12.9974,
  1167.750,   20.8229,   12.9964,
  1167.800,   20.8217,   12.9953,
  1167.850,   20.8207,   12.9944,
  1167.900,   20.8200,   12.9936,
  1167.950,   20.8196,   12.9932,
  1168.000,   20.8198,   12.9933,
  1168.050,   20.8198,   12.9933,
  1168.100,   20.8198,   12.9932,
  1168.150,   20.8197,   12.9930,
  1168.200,   20.8195,   12.9928,
  1168.250,   20.8190,   12.9922,
  1168.300,   20.8183,   12.9916,
  1168.350,   20.8173,   12.9906,
  1168.400,   20.8160,   12.9894,
  1168.450,   20.8147,   12.9881,
  1168.500,   20.8132,   12.9868,
  1168.550,   20.8121,   12.9858,
  1168.600,   20.8117,   12.9854,
  1168.650,   20.8104,   12.9842,
  1168.700,   20.8062,   12.9805,
  1168.750,   20.8045,   12.9788,
  1168.800,   20.8044,   12.9786,
  1168.850,   20.8042,   12.9784,
  1168.900,   20.8037,   12.9779,
  1168.950,   20.8032,   12.9773,
  1169.000,   20.8027,   12.9767,
  1169.050,   20.8025,   12.9764,
  1169.100,   20.8022,   12.9761,
  1169.150,   20.8016,   12.9754,
  1169.200,   20.8007,   12.9746,
  1169.250,   20.7991,   12.9732,
  1169.300,   20.7972,   12.9714,
  1169.350,   20.7949,   12.9694,
  1169.400,   20.7928,   12.9675,
  1169.450,   20.7912,   12.9661,
  1169.500,   20.7906,   12.9656,
  1169.550,   20.7892,   12.9645,
  1169.600,   20.7851,   12.9610,
  1169.650,   20.7826,   12.9590,
  1169.700,   20.7789,   12.9559,
  1169.750,   20.7768,   12.9541,
  1169.800,   20.7756,   12.9531,
  1169.850,   20.7740,   12.9517,
  1169.900,   20.7691,   12.9475,
  1169.950,   20.7601,   12.9399,
  1170.000,   20.7507,   12.9318,
  1170.050,   20.7435,   12.9257,
  1170.100,   20.7371,   12.9203,
  1170.150,   20.7317,   12.9157,
  1170.200,   20.7273,   12.9119,
  1170.250,   20.7228,   12.9081,
  1170.300,   20.7196,   12.9053,
  1170.350,   20.7196,   12.9053,
  1170.400,   20.7194,   12.9051,
  1170.450,   20.7195,   12.9053,
  1170.500,   20.7213,   12.9070,
  1170.550,   20.7235,   12.9090,
  1170.600,   20.7272,   12.9122,
  1170.650,   20.7304,   12.9151,
  1170.700,   20.7321,   12.9165,
  1170.750,   20.7321,   12.9165,
  1170.800,   20.7312,   12.9157,
  1170.850,   20.7304,   12.9149,
  1170.900,   20.7296,   12.9143,
  1170.950,   20.7293,   12.9140,
  1171.000,   20.7293,   12.9142,
  1171.050,   20.7297,   12.9146,
  1171.100,   20.7299,   12.9149,
  1171.150,   20.7300,   12.9150,
  1171.200,   20.7297,   12.9148,
  1171.250,   20.7294,   12.9145,
  1171.300,   20.7290,   12.9142,
  1171.350,   20.7285,   12.9137,
  1171.400,   20.7278,   12.9132,
  1171.450,   20.7270,   12.9126,
  1171.500,   20.7219,   12.9082,
  1171.550,   20.7189,   12.9056,
  1171.600,   20.7182,   12.9051,
  1171.650,   20.7171,   12.9043,
  1171.700,   20.7162,   12.9036,
  1171.750,   20.7160,   12.9034,
  1171.800,   20.7161,   12.9036,
  1171.850,   20.7150,   12.9028,
  1171.900,   20.7126,   12.9007,
  1171.950,   20.7100,   12.8984,
  1172.000,   20.7078,   12.8965,
  1172.050,   20.7053,   12.8944,
  1172.100,   20.7028,   12.8922,
  1172.150,   20.7003,   12.8901,
  1172.200,   20.6971,   12.8874,
  1172.250,   20.6933,   12.8841,
  1172.300,   20.6890,   12.8804,
  1172.350,   20.6847,   12.8767,
  1172.400,   20.6794,   12.8721,
  1172.450,   20.6745,   12.8679,
  1172.500,   20.6699,   12.8640,
  1172.550,   20.6645,   12.8594,
  1172.600,   20.6595,   12.8551,
  1172.650,   20.6544,   12.8507,
  1172.700,   20.6506,   12.8474,
  1172.750,   20.6482,   12.8454,
  1172.800,   20.6468,   12.8443,
  1172.850,   20.6457,   12.8434,
  1172.900,   20.6451,   12.8430,
  1172.950,   20.6449,   12.8429,
  1173.000,   20.6452,   12.8433,
  1173.050,   20.6462,   12.8442,
  1173.100,   20.6476,   12.8456,
  1173.150,   20.6492,   12.8472,
  1173.200,   20.6508,   12.8489,
  1173.250,   20.6523,   12.8504,
  1173.300,   20.6535,   12.8517,
  1173.350,   20.6548,   12.8529,
  1173.400,   20.6561,   12.8542,
  1173.450,   20.6572,   12.8553,
  1173.500,   20.6585,   12.8565,
  1173.550,   20.6576,   12.8557,
  1173.600,   20.6553,   12.8537,
  1173.650,   20.6557,   12.8542,
  1173.700,   20.6570,   12.8556,
  1173.750,   20.6595,   12.8580,
  1173.800,   20.6626,   12.8609,
  1173.850,   20.6654,   12.8637,
  1173.900,   20.6678,   12.8661,
  1173.950,   20.6699,   12.8682,
  1174.000,   20.6714,   12.8696,
  1174.050,   20.6726,   12.8709,
  1174.100,   20.6738,   12.8721,
  1174.150,   20.6753,   12.8735,
  1174.200,   20.6768,   12.8751,
  1174.250,   20.6786,   12.8769,
  1174.300,   20.6806,   12.8789,
  1174.350,   20.6827,   12.8810,
  1174.400,   20.6851,   12.8834,
  1174.450,   20.6879,   12.8860,
  1174.500,   20.6909,   12.8890,
  1174.550,   20.6941,   12.8922,
  1174.600,   20.6982,   12.8962,
  1174.650,   20.7020,   12.8997,
  1174.700,   20.7010,   12.8984,
  1174.750,   20.7043,   12.9014,
  1174.800,   20.7083,   12.9051,
  1174.850,   20.7123,   12.9088,
  1174.900,   20.7162,   12.9123,
  1174.950,   20.7199,   12.9155,
  1175.000,   20.7233,   12.9185,
  1175.050,   20.7268,   12.9215,
  1175.100,   20.7303,   12.9245,
  1175.150,   20.7338,   12.9275,
  1175.200,   20.7372,   12.9304,
  1175.250,   20.7404,   12.9332,
  1175.300,   20.7432,   12.9357,
  1175.350,   20.7462,   12.9380,
  1175.400,   20.7488,   12.9401,
  1175.450,   20.7508,   12.9416,
  1175.500,   20.7519,   12.9420,
  1175.550,   20.7533,   12.9429,
  1175.600,   20.7543,   12.9434,
  1175.650,   20.7563,   12.9448,
  1175.700,   20.7576,   12.9458,
  1175.750,   20.7587,   12.9466,
  1175.800,   20.7597,   12.9474,
  1175.850,   20.7606,   12.9481,
  1175.900,   20.7614,   12.9486,
  1175.950,   20.7620,   12.9491,
  1176.000,   20.7626,   12.9494,
  1176.050,   20.7630,   12.9497,
  1176.100,   20.7634,   12.9499,
  1176.150,   20.7637,   12.9501,
  1176.200,   20.7640,   12.9502,
  1176.250,   20.7643,   12.9503,
  1176.300,   20.7645,   12.9503,
  1176.350,   20.7646,   12.9503,
  1176.400,   20.7643,   12.9499,
  1176.450,   20.7638,   12.9493,
  1176.500,   20.7636,   12.9489,
  1176.550,   20.7633,   12.9485,
  1176.600,   20.7622,   12.9472,
  1176.650,   20.7616,   12.9464,
  1176.700,   20.7615,   12.9462,
  1176.750,   20.7621,   12.9466,
  1176.800,   20.7629,   12.9472,
  1176.850,   20.7639,   12.9479,
  1176.900,   20.7649,   12.9486,
  1176.950,   20.7660,   12.9493,
  1177.000,   20.7671,   12.9501,
  1177.050,   20.7683,   12.9509,
  1177.100,   20.7696,   12.9518,
  1177.150,   20.7710,   12.9527,
  1177.200,   20.7723,   12.9536,
  1177.250,   20.7735,   12.9545,
  1177.300,   20.7750,   12.9555,
  1177.350,   20.7763,   12.9562,
  1177.400,   20.7774,   12.9568,
  1177.450,   20.7781,   12.9573,
  1177.500,   20.7787,   12.9577,
  1177.550,   20.7790,   12.9579,
  1177.600,   20.7786,   12.9574,
  1177.650,   20.7781,   12.9567,
  1177.700,   20.7780,   12.9565,
  1177.750,   20.7780,   12.9564,
  1177.800,   20.7782,   12.9564,
  1177.850,   20.7782,   12.9563,
  1177.900,   20.7782,   12.9562,
  1177.950,   20.7781,   12.9560,
  1178.000,   20.7779,   12.9559,
  1178.050,   20.7778,   12.9556,
  1178.100,   20.7776,   12.9552,
  1178.150,   20.7772,   12.9546,
  1178.200,   20.7767,   12.9539,
  1178.250,   20.7759,   12.9530,
  1178.300,   20.7750,   12.9519,
  1178.350,   20.7737,   12.9506,
  1178.400,   20.7723,   12.9491,
  1178.450,   20.7711,   12.9478,
  1178.500,   20.7685,   12.9450,
  1178.550,   20.7663,   12.9428,
  1178.600,   20.7643,   12.9408,
  1178.650,   20.7623,   12.9387,
  1178.700,   20.7607,   12.9370,
  1178.750,   20.7591,   12.9353,
  1178.800,   20.7577,   12.9339,
  1178.850,   20.7561,   12.9324,
  1178.900,   20.7546,   12.9306,
  1178.950,   20.7535,   12.9293,
  1179.000,   20.7528,   12.9283,
  1179.050,   20.7522,   12.9276,
  1179.100,   20.7517,   12.9271,
  1179.150,   20.7514,   12.9266,
  1179.200,   20.7511,   12.9263,
  1179.250,   20.7510,   12.9261,
  1179.300,   20.7509,   12.9260,
  1179.350,   20.7508,   12.9259,
  1179.400,   20.7507,   12.9257,
  1179.450,   20.7506,   12.9256,
  1179.500,   20.7505,   12.9255,
  1179.550,   20.7496,   12.9243,
  1179.600,   20.7489,   12.9235,
  1179.650,   20.7488,   12.9233,
  1179.700,   20.7489,   12.9232,
  1179.750,   20.7494,   12.9236,
  1179.800,   20.7503,   12.9242,
  1179.850,   20.7514,   12.9251,
  1179.900,   20.7527,   12.9262,
  1179.950,   20.7541,   12.9273,
  1180.000,   20.7556,   12.9284,
  1180.050,   20.7570,   12.9296,
  1180.100,   20.7584,   12.9307,
  1180.150,   20.7599,   12.9319,
  1180.200,   20.7614,   12.9331,
  1180.250,   20.7630,   12.9344,
  1180.300,   20.7646,   12.9356,
  1180.350,   20.7661,   12.9369,
  1180.400,   20.7677,   12.9382,
  1180.450,   20.7694,   12.9394,
  1180.500,   20.7710,   12.9406,
  1180.550,   20.7725,   12.9418,
  1180.600,   20.7735,   12.9425,
  1180.650,   20.7727,   12.9415,
  1180.700,   20.7733,   12.9419,
  1180.750,   20.7743,   12.9425,
  1180.800,   20.7755,   12.9435,
  1180.850,   20.7767,   12.9444,
  1180.900,   20.7779,   12.9454,
  1180.950,   20.7788,   12.9462,
  1181.000,   20.7797,   12.9469,
  1181.050,   20.7806,   12.9475,
  1181.100,   20.7814,   12.9481,
  1181.150,   20.7822,   12.9486,
  1181.200,   20.7830,   12.9490,
  1181.250,   20.7837,   12.9494,
  1181.300,   20.7843,   12.9497,
  1181.350,   20.7848,   12.9500,
  1181.400,   20.7851,   12.9501,
  1181.450,   20.7854,   12.9502,
  1181.500,   20.7853,   12.9495,
  1181.550,   20.7854,   12.9492,
  1181.600,   20.7860,   12.9494,
  1181.650,   20.7863,   12.9493,
  1181.700,   20.7868,   12.9493,
  1181.750,   20.7873,   12.9494,
  1181.800,   20.7879,   12.9495,
  1181.850,   20.7888,   12.9497,
  1181.900,   20.7897,   12.9501,
  1181.950,   20.7907,   12.9505,
  1182.000,   20.7918,   12.9510,
