                    JDAY,WB,VOLIN(m3),VOLPR(m3),VOLOUT(m3),VOLWD(m3),VOLEV(m3),VOLDT(m3),VOLTRB(m3),VOLICE(m3),%VOLerror
 41591.999,   1,  0.33228485E+12,   0.00000000E+00,  -0.33390418E+12,   0.00000000E+00,   0.00000000E+00,   0.16342831E+10,   0.00000000E+00,   0.00000000E+00,   0.46341450E-06,
 41593.000,   1,  0.33248532E+12,   0.00000000E+00,  -0.33411107E+12,   0.00000000E+00,   0.00000000E+00,   0.16437669E+10,   0.00000000E+00,   0.00000000E+00,   0.39816486E-06,
 41593.999,   1,  0.33268178E+12,   0.00000000E+00,  -0.33432734E+12,   0.00000000E+00,   0.00000000E+00,   0.16588696E+10,   0.00000000E+00,   0.00000000E+00,   0.55208416E-06,
 41595.000,   1,  0.33288260E+12,   0.00000000E+00,  -0.33453197E+12,   0.00000000E+00,   0.00000000E+00,   0.16606742E+10,   0.00000000E+00,   0.00000000E+00,   0.62774712E-06,
 41595.999,   1,  0.33308812E+12,   0.00000000E+00,  -0.33471311E+12,   0.00000000E+00,   0.00000000E+00,   0.16417428E+10,   0.00000000E+00,   0.00000000E+00,   0.41430464E-06,
 41597.000,   1,  0.33329292E+12,   0.00000000E+00,  -0.33490613E+12,   0.00000000E+00,   0.00000000E+00,   0.16334609E+10,   0.00000000E+00,   0.00000000E+00,   0.34690318E-06,
 41597.999,   1,  0.33348360E+12,   0.00000000E+00,  -0.33509847E+12,   0.00000000E+00,   0.00000000E+00,   0.16332443E+10,   0.00000000E+00,   0.00000000E+00,   0.34414583E-06,
 41598.999,   1,  0.33367592E+12,   0.00000000E+00,  -0.33529754E+12,   0.00000000E+00,   0.00000000E+00,   0.16405104E+10,   0.00000000E+00,   0.00000000E+00,   0.32939642E-06,
 41599.999,   1,  0.33387940E+12,   0.00000000E+00,  -0.33552059E+12,   0.00000000E+00,   0.00000000E+00,   0.16588401E+10,   0.00000000E+00,   0.00000000E+00,   0.36299056E-06,
 41600.999,   1,  0.33409357E+12,   0.00000000E+00,  -0.33573834E+12,   0.00000000E+00,   0.00000000E+00,   0.16601340E+10,   0.00000000E+00,   0.00000000E+00,   0.38547573E-06,
 41602.000,   1,  0.33430616E+12,   0.00000000E+00,  -0.33594886E+12,   0.00000000E+00,   0.00000000E+00,   0.16607092E+10,   0.00000000E+00,   0.00000000E+00,   0.32201667E-06,
 41603.000,   1,  0.33453142E+12,   0.00000000E+00,  -0.33618070E+12,   0.00000000E+00,   0.00000000E+00,   0.16657937E+10,   0.00000000E+00,   0.00000000E+00,   0.34295244E-06,
 41604.000,   1,  0.33477566E+12,   0.00000000E+00,  -0.33643579E+12,   0.00000000E+00,   0.00000000E+00,   0.16770603E+10,   0.00000000E+00,   0.00000000E+00,   0.33780067E-06,
 41604.999,   1,  0.33502571E+12,   0.00000000E+00,  -0.33668653E+12,   0.00000000E+00,   0.00000000E+00,   0.16829011E+10,   0.00000000E+00,   0.00000000E+00,   0.25984368E-06,
 41605.999,   1,  0.33527839E+12,   0.00000000E+00,  -0.33693702E+12,   0.00000000E+00,   0.00000000E+00,   0.16794628E+10,   0.00000000E+00,   0.00000000E+00,   0.28273670E-06,
 41606.999,   1,  0.33551605E+12,   0.00000000E+00,  -0.33718267E+12,   0.00000000E+00,   0.00000000E+00,   0.16811161E+10,   0.00000000E+00,   0.00000000E+00,   0.41818930E-06,
 41608.000,   1,  0.33575711E+12,   0.00000000E+00,  -0.33741980E+12,   0.00000000E+00,   0.00000000E+00,   0.16766653E+10,   0.00000000E+00,   0.00000000E+00,   0.48130951E-06,
 41608.999,   1,  0.33600507E+12,   0.00000000E+00,  -0.33762833E+12,   0.00000000E+00,   0.00000000E+00,   0.16421643E+10,   0.00000000E+00,   0.00000000E+00,   0.30763758E-06,
 41610.000,   1,  0.33624292E+12,   0.00000000E+00,  -0.33783208E+12,   0.00000000E+00,   0.00000000E+00,   0.16091522E+10,   0.00000000E+00,   0.00000000E+00,   0.27146207E-06,
 41611.000,   1,  0.33645914E+12,   0.00000000E+00,  -0.33804746E+12,   0.00000000E+00,   0.00000000E+00,   0.16044184E+10,   0.00000000E+00,   0.00000000E+00,   0.32500605E-06,
 41611.999,   1,  0.33666668E+12,   0.00000000E+00,  -0.33824891E+12,   0.00000000E+00,   0.00000000E+00,   0.15940834E+10,   0.00000000E+00,   0.00000000E+00,   0.43895419E-06,
 41612.999,   1,  0.33687234E+12,   0.00000000E+00,  -0.33847874E+12,   0.00000000E+00,   0.00000000E+00,   0.16194419E+10,   0.00000000E+00,   0.00000000E+00,   0.42542525E-06,
 41613.999,   1,  0.33707374E+12,   0.00000000E+00,  -0.33874125E+12,   0.00000000E+00,   0.00000000E+00,   0.16836296E+10,   0.00000000E+00,   0.00000000E+00,   0.32700806E-06,
 41614.999,   1,  0.33730115E+12,   0.00000000E+00,  -0.33899700E+12,   0.00000000E+00,   0.00000000E+00,   0.17084233E+10,   0.00000000E+00,   0.00000000E+00,   0.45385453E-06,
 41616.000,   1,  0.33755462E+12,   0.00000000E+00,  -0.33925907E+12,   0.00000000E+00,   0.00000000E+00,   0.17199992E+10,   0.00000000E+00,   0.00000000E+00,   0.33417980E-06,
 41617.000,   1,  0.33779521E+12,   0.00000000E+00,  -0.33950699E+12,   0.00000000E+00,   0.00000000E+00,   0.17254267E+10,   0.00000000E+00,   0.00000000E+00,   0.35947338E-06,
 41618.000,   1,  0.33805522E+12,   0.00000000E+00,  -0.33976489E+12,   0.00000000E+00,   0.00000000E+00,   0.17176929E+10,   0.00000000E+00,   0.00000000E+00,   0.62241605E-06,
 41619.000,   1,  0.33834432E+12,   0.00000000E+00,  -0.34006191E+12,   0.00000000E+00,   0.00000000E+00,   0.17358565E+10,   0.00000000E+00,   0.00000000E+00,   0.27962385E-06,
 41619.999,   1,  0.33860926E+12,   0.00000000E+00,  -0.34034030E+12,   0.00000000E+00,   0.00000000E+00,   0.17554005E+10,   0.00000000E+00,   0.00000000E+00,   0.22034360E-06,
 41620.999,   1,  0.33887037E+12,   0.00000000E+00,  -0.34058710E+12,   0.00000000E+00,   0.00000000E+00,   0.17435541E+10,   0.00000000E+00,   0.00000000E+00,   0.19650943E-06,
 41622.000,   1,  0.33914497E+12,   0.00000000E+00,  -0.34081971E+12,   0.00000000E+00,   0.00000000E+00,   0.17013990E+10,   0.00000000E+00,   0.00000000E+00,   0.18069867E-06,
 41623.000,   1,  0.33939576E+12,   0.00000000E+00,  -0.34102738E+12,   0.00000000E+00,   0.00000000E+00,   0.16533413E+10,   0.00000000E+00,   0.00000000E+00,   0.24410992E-06,
 41623.999,   1,  0.33960791E+12,   0.00000000E+00,  -0.34122377E+12,   0.00000000E+00,   0.00000000E+00,   0.16336338E+10,   0.00000000E+00,   0.00000000E+00,   0.28883052E-06,
 41624.999,   1,  0.33979855E+12,   0.00000000E+00,  -0.34143659E+12,   0.00000000E+00,   0.00000000E+00,   0.16504908E+10,   0.00000000E+00,   0.00000000E+00,   0.46540657E-06,
 41625.999,   1,  0.33998570E+12,   0.00000000E+00,  -0.34165337E+12,   0.00000000E+00,   0.00000000E+00,   0.16784311E+10,   0.00000000E+00,   0.00000000E+00,   0.57291486E-06,
 41626.999,   1,  0.34018689E+12,   0.00000000E+00,  -0.34187231E+12,   0.00000000E+00,   0.00000000E+00,   0.16986973E+10,   0.00000000E+00,   0.00000000E+00,   0.50238218E-06,
 41628.000,   1,  0.34040427E+12,   0.00000000E+00,  -0.34210422E+12,   0.00000000E+00,   0.00000000E+00,   0.17127637E+10,   0.00000000E+00,   0.00000000E+00,   0.47182013E-06,
 41628.999,   1,  0.34065704E+12,   0.00000000E+00,  -0.34234594E+12,   0.00000000E+00,   0.00000000E+00,   0.17052978E+10,   0.00000000E+00,   0.00000000E+00,   0.38457447E-06,
 41629.999,   1,  0.34091390E+12,   0.00000000E+00,  -0.34256637E+12,   0.00000000E+00,   0.00000000E+00,   0.16705656E+10,   0.00000000E+00,   0.00000000E+00,   0.34774284E-06,
 41631.000,   1,  0.34112675E+12,   0.00000000E+00,  -0.34276079E+12,   0.00000000E+00,   0.00000000E+00,   0.16495441E+10,   0.00000000E+00,   0.00000000E+00,   0.40163932E-06,
 41631.999,   1,  0.34130857E+12,   0.00000000E+00,  -0.34295282E+12,   0.00000000E+00,   0.00000000E+00,   0.16580706E+10,   0.00000000E+00,   0.00000000E+00,   0.45761042E-06,
 41632.999,   1,  0.34148033E+12,   0.00000000E+00,  -0.34314500E+12,   0.00000000E+00,   0.00000000E+00,   0.16724720E+10,   0.00000000E+00,   0.00000000E+00,   0.79977966E-06,
 41634.000,   1,  0.34165485E+12,   0.00000000E+00,  -0.34334109E+12,   0.00000000E+00,   0.00000000E+00,   0.16953598E+10,   0.00000000E+00,   0.00000000E+00,   0.68512704E-06,
 41634.999,   1,  0.34184112E+12,   0.00000000E+00,  -0.34355198E+12,   0.00000000E+00,   0.00000000E+00,   0.17247321E+10,   0.00000000E+00,   0.00000000E+00,   0.50110148E-06,
 41636.000,   1,  0.34204405E+12,   0.00000000E+00,  -0.34374908E+12,   0.00000000E+00,   0.00000000E+00,   0.17217686E+10,   0.00000000E+00,   0.00000000E+00,   0.43166089E-06,
 41637.000,   1,  0.34226932E+12,   0.00000000E+00,  -0.34394457E+12,   0.00000000E+00,   0.00000000E+00,   0.16955397E+10,   0.00000000E+00,   0.00000000E+00,   0.34140036E-06,
 41637.999,   1,  0.34249771E+12,   0.00000000E+00,  -0.34417446E+12,   0.00000000E+00,   0.00000000E+00,   0.16987226E+10,   0.00000000E+00,   0.00000000E+00,   0.29108386E-06,
 41638.999,   1,  0.34271389E+12,   0.00000000E+00,  -0.34439848E+12,   0.00000000E+00,   0.00000000E+00,   0.17055463E+10,   0.00000000E+00,   0.00000000E+00,   0.31502730E-06,
 41640.000,   1,  0.34293315E+12,   0.00000000E+00,  -0.34459053E+12,   0.00000000E+00,   0.00000000E+00,   0.16767818E+10,   0.00000000E+00,   0.00000000E+00,   0.28899002E-06,
 41640.999,   1,  0.34313569E+12,   0.00000000E+00,  -0.34477424E+12,   0.00000000E+00,   0.00000000E+00,   0.16571749E+10,   0.00000000E+00,   0.00000000E+00,   0.30055384E-06,
 41642.000,   1,  0.34331160E+12,   0.00000000E+00,  -0.34490380E+12,   0.00000000E+00,   0.00000000E+00,   0.16066422E+10,   0.00000000E+00,   0.00000000E+00,   0.34137436E-06,
 41642.999,   1,  0.34347860E+12,   0.00000000E+00,  -0.34503129E+12,   0.00000000E+00,   0.00000000E+00,   0.15656002E+10,   0.00000000E+00,   0.00000000E+00,   0.35385681E-06,
 41643.999,   1,  0.34367834E+12,   0.00000000E+00,  -0.34524963E+12,   0.00000000E+00,   0.00000000E+00,   0.15832159E+10,   0.00000000E+00,   0.00000000E+00,   0.41680738E-06,
 41644.999,   1,  0.34394155E+12,   0.00000000E+00,  -0.34552630E+12,   0.00000000E+00,   0.00000000E+00,   0.15985003E+10,   0.00000000E+00,   0.00000000E+00,   0.34068813E-06,
 41646.000,   1,  0.34423059E+12,   0.00000000E+00,  -0.34584683E+12,   0.00000000E+00,   0.00000000E+00,   0.16328482E+10,   0.00000000E+00,   0.00000000E+00,   0.29804842E-06,
 41647.000,   1,  0.34450923E+12,   0.00000000E+00,  -0.34615221E+12,   0.00000000E+00,   0.00000000E+00,   0.16571708E+10,   0.00000000E+00,   0.00000000E+00,   0.38108227E-06,
 41648.000,   1,  0.34478860E+12,   0.00000000E+00,  -0.34641864E+12,   0.00000000E+00,   0.00000000E+00,   0.16451380E+10,   0.00000000E+00,   0.00000000E+00,   0.33742094E-06,
 41649.000,   1,  0.34507735E+12,   0.00000000E+00,  -0.34667614E+12,   0.00000000E+00,   0.00000000E+00,   0.16143246E+10,   0.00000000E+00,   0.00000000E+00,   0.35118995E-06,
 41649.999,   1,  0.34535520E+12,   0.00000000E+00,  -0.34694001E+12,   0.00000000E+00,   0.00000000E+00,   0.15970389E+10,   0.00000000E+00,   0.00000000E+00,   0.43994987E-06,
 41650.999,   1,  0.34560922E+12,   0.00000000E+00,  -0.34718315E+12,   0.00000000E+00,   0.00000000E+00,   0.15835351E+10,   0.00000000E+00,   0.00000000E+00,   0.54215751E-06,
 41652.000,   1,  0.34583689E+12,   0.00000000E+00,  -0.34738381E+12,   0.00000000E+00,   0.00000000E+00,   0.15578656E+10,   0.00000000E+00,   0.00000000E+00,   0.49173900E-06,
 41652.999,   1,  0.34603828E+12,   0.00000000E+00,  -0.34760826E+12,   0.00000000E+00,   0.00000000E+00,   0.15831328E+10,   0.00000000E+00,   0.00000000E+00,   0.45022612E-06,
 41653.999,   1,  0.34621994E+12,   0.00000000E+00,  -0.34782863E+12,   0.00000000E+00,   0.00000000E+00,   0.16244283E+10,   0.00000000E+00,   0.00000000E+00,   0.36093633E-06,
 41654.999,   1,  0.34640991E+12,   0.00000000E+00,  -0.34801284E+12,   0.00000000E+00,   0.00000000E+00,   0.16234189E+10,   0.00000000E+00,   0.00000000E+00,   0.25396765E-06,
 41656.000,   1,  0.34660889E+12,   0.00000000E+00,  -0.34823625E+12,   0.00000000E+00,   0.00000000E+00,   0.16452789E+10,   0.00000000E+00,   0.00000000E+00,   0.28486445E-06,
 41656.999,   1,  0.34680592E+12,   0.00000000E+00,  -0.34846986E+12,   0.00000000E+00,   0.00000000E+00,   0.16770724E+10,   0.00000000E+00,   0.00000000E+00,   0.36763869E-06,
 41657.999,   1,  0.34698174E+12,   0.00000000E+00,  -0.34863500E+12,   0.00000000E+00,   0.00000000E+00,   0.16656554E+10,   0.00000000E+00,   0.00000000E+00,   0.39095837E-06,
 41658.999,   1,  0.34721980E+12,   0.00000000E+00,  -0.34886568E+12,   0.00000000E+00,   0.00000000E+00,   0.16607362E+10,   0.00000000E+00,   0.00000000E+00,   0.34509208E-06,
 41660.000,   1,  0.34750237E+12,   0.00000000E+00,  -0.34917332E+12,   0.00000000E+00,   0.00000000E+00,   0.16898757E+10,   0.00000000E+00,   0.00000000E+00,   0.28023789E-06,
 41660.999,   1,  0.34773930E+12,   0.00000000E+00,  -0.34942409E+12,   0.00000000E+00,   0.00000000E+00,   0.17012605E+10,   0.00000000E+00,   0.00000000E+00,   0.31304350E-06,
 41661.999,   1,  0.34798396E+12,   0.00000000E+00,  -0.34965330E+12,   0.00000000E+00,   0.00000000E+00,   0.16834418E+10,   0.00000000E+00,   0.00000000E+00,   0.36106227E-06,
 41663.000,   1,  0.34824623E+12,   0.00000000E+00,  -0.34989476E+12,   0.00000000E+00,   0.00000000E+00,   0.16661438E+10,   0.00000000E+00,   0.00000000E+00,   0.31920903E-06,
 41664.000,   1,  0.34851538E+12,   0.00000000E+00,  -0.35012941E+12,   0.00000000E+00,   0.00000000E+00,   0.16330144E+10,   0.00000000E+00,   0.00000000E+00,   0.26305225E-06,
 41664.999,   1,  0.34877185E+12,   0.00000000E+00,  -0.35034723E+12,   0.00000000E+00,   0.00000000E+00,   0.15941044E+10,   0.00000000E+00,   0.00000000E+00,   0.29018009E-06,
 41665.999,   1,  0.34898669E+12,   0.00000000E+00,  -0.35058022E+12,   0.00000000E+00,   0.00000000E+00,   0.16100505E+10,   0.00000000E+00,   0.00000000E+00,   0.31776611E-06,
 41666.999,   1,  0.34917506E+12,   0.00000000E+00,  -0.35083999E+12,   0.00000000E+00,   0.00000000E+00,   0.16787213E+10,   0.00000000E+00,   0.00000000E+00,   0.38769962E-06,
 41667.999,   1,  0.34939528E+12,   0.00000000E+00,  -0.35107545E+12,   0.00000000E+00,   0.00000000E+00,   0.16933123E+10,   0.00000000E+00,   0.00000000E+00,   0.39482921E-06,
 41669.000,   1,  0.34965921E+12,   0.00000000E+00,  -0.35129638E+12,   0.00000000E+00,   0.00000000E+00,   0.16529343E+10,   0.00000000E+00,   0.00000000E+00,   0.33029971E-06,
 41669.999,   1,  0.34993062E+12,   0.00000000E+00,  -0.35154317E+12,   0.00000000E+00,   0.00000000E+00,   0.16287878E+10,   0.00000000E+00,   0.00000000E+00,   0.31737732E-06,
 41671.000,   1,  0.35017762E+12,   0.00000000E+00,  -0.35174678E+12,   0.00000000E+00,   0.00000000E+00,   0.15798037E+10,   0.00000000E+00,   0.00000000E+00,   0.48765890E-06,
 41671.999,   1,  0.35038986E+12,   0.00000000E+00,  -0.35188712E+12,   0.00000000E+00,   0.00000000E+00,   0.15038360E+10,   0.00000000E+00,   0.00000000E+00,   0.84675267E-06,
 41672.999,   1,  0.35054065E+12,   0.00000000E+00,  -0.35202720E+12,   0.00000000E+00,   0.00000000E+00,   0.14881049E+10,   0.00000000E+00,   0.00000000E+00,   0.36172505E-05,
 41673.999,   1,  0.35069819E+12,   0.00000000E+00,  -0.35225151E+12,   0.00000000E+00,   0.00000000E+00,   0.15545364E+10,   0.00000000E+00,   0.00000000E+00,   0.49569733E-05,
 41674.999,   1,  0.35085234E+12,   0.00000000E+00,  -0.35248196E+12,   0.00000000E+00,   0.00000000E+00,   0.16341612E+10,   0.00000000E+00,   0.00000000E+00,   0.12476444E-05,
 41676.000,   1,  0.35101056E+12,   0.00000000E+00,  -0.35270160E+12,   0.00000000E+00,   0.00000000E+00,   0.17009108E+10,   0.00000000E+00,   0.00000000E+00,   0.62463722E-06,
 41676.999,   1,  0.35124637E+12,   0.00000000E+00,  -0.35297811E+12,   0.00000000E+00,   0.00000000E+00,   0.17425671E+10,   0.00000000E+00,   0.00000000E+00,   0.54037847E-06,
 41678.000,   1,  0.35153041E+12,   0.00000000E+00,  -0.35323784E+12,   0.00000000E+00,   0.00000000E+00,   0.17199850E+10,   0.00000000E+00,   0.00000000E+00,   0.48376514E-06,
 41678.999,   1,  0.35182242E+12,   0.00000000E+00,  -0.35344153E+12,   0.00000000E+00,   0.00000000E+00,   0.16361377E+10,   0.00000000E+00,   0.00000000E+00,   0.35803885E-06,
 41680.000,   1,  0.35205823E+12,   0.00000000E+00,  -0.35361420E+12,   0.00000000E+00,   0.00000000E+00,   0.15669713E+10,   0.00000000E+00,   0.00000000E+00,   0.59257517E-06,
 41680.999,   1,  0.35224252E+12,   0.00000000E+00,  -0.35378497E+12,   0.00000000E+00,   0.00000000E+00,   0.15512170E+10,   0.00000000E+00,   0.00000000E+00,   0.73378177E-06,
 41682.000,   1,  0.35242024E+12,   0.00000000E+00,  -0.35397179E+12,   0.00000000E+00,   0.00000000E+00,   0.15644165E+10,   0.00000000E+00,   0.00000000E+00,   0.53750681E-06,
 41683.000,   1,  0.35259422E+12,   0.00000000E+00,  -0.35414781E+12,   0.00000000E+00,   0.00000000E+00,   0.15673087E+10,   0.00000000E+00,   0.00000000E+00,   0.52586670E-06,
 41683.999,   1,  0.35276151E+12,   0.00000000E+00,  -0.35428600E+12,   0.00000000E+00,   0.00000000E+00,   0.15379071E+10,   0.00000000E+00,   0.00000000E+00,   0.57958866E-06,
 41685.000,   1,  0.35294583E+12,   0.00000000E+00,  -0.35444031E+12,   0.00000000E+00,   0.00000000E+00,   0.15095431E+10,   0.00000000E+00,   0.00000000E+00,   0.50089756E-06,
 41685.999,   1,  0.35312687E+12,   0.00000000E+00,  -0.35461018E+12,   0.00000000E+00,   0.00000000E+00,   0.14957958E+10,   0.00000000E+00,   0.00000000E+00,   0.62367158E-06,
 41687.000,   1,  0.35326679E+12,   0.00000000E+00,  -0.35472677E+12,   0.00000000E+00,   0.00000000E+00,   0.14720317E+10,   0.00000000E+00,   0.00000000E+00,   0.66015458E-06,
 41687.999,   1,  0.35339208E+12,   0.00000000E+00,  -0.35484362E+12,   0.00000000E+00,   0.00000000E+00,   0.14661262E+10,   0.00000000E+00,   0.00000000E+00,   0.54919766E-06,
 41689.000,   1,  0.35351879E+12,   0.00000000E+00,  -0.35502726E+12,   0.00000000E+00,   0.00000000E+00,   0.15209847E+10,   0.00000000E+00,   0.00000000E+00,   0.63860787E-06,
 41689.999,   1,  0.35365100E+12,   0.00000000E+00,  -0.35520885E+12,   0.00000000E+00,   0.00000000E+00,   0.15679080E+10,   0.00000000E+00,   0.00000000E+00,   0.80003103E-06,
 41691.000,   1,  0.35383317E+12,   0.00000000E+00,  -0.35537558E+12,   0.00000000E+00,   0.00000000E+00,   0.15529141E+10,   0.00000000E+00,   0.00000000E+00,   0.82879318E-06,
 41692.000,   1,  0.35404920E+12,   0.00000000E+00,  -0.35556082E+12,   0.00000000E+00,   0.00000000E+00,   0.15202851E+10,   0.00000000E+00,   0.00000000E+00,   0.98982993E-06,
 41692.999,   1,  0.35424502E+12,   0.00000000E+00,  -0.35571873E+12,   0.00000000E+00,   0.00000000E+00,   0.14758271E+10,   0.00000000E+00,   0.00000000E+00,   0.41133941E-05,
 41693.999,   1,  0.35442601E+12,   0.00000000E+00,  -0.35589206E+12,   0.00000000E+00,   0.00000000E+00,   0.14708933E+10,   0.00000000E+00,   0.00000000E+00,   0.17302737E-05,
 41694.999,   1,  0.35459238E+12,   0.00000000E+00,  -0.35611503E+12,   0.00000000E+00,   0.00000000E+00,   0.15374681E+10,   0.00000000E+00,   0.00000000E+00,   0.54226656E-06,
 41695.999,   1,  0.35474566E+12,   0.00000000E+00,  -0.35629107E+12,   0.00000000E+00,   0.00000000E+00,   0.15646842E+10,   0.00000000E+00,   0.00000000E+00,   0.42700533E-06,
 41696.999,   1,  0.35491960E+12,   0.00000000E+00,  -0.35643972E+12,   0.00000000E+00,   0.00000000E+00,   0.15379289E+10,   0.00000000E+00,   0.00000000E+00,   0.47119814E-06,
 41698.000,   1,  0.35507973E+12,   0.00000000E+00,  -0.35657429E+12,   0.00000000E+00,   0.00000000E+00,   0.15055093E+10,   0.00000000E+00,   0.00000000E+00,   0.76331523E-06,
 41699.000,   1,  0.35521717E+12,   0.00000000E+00,  -0.35668788E+12,   0.00000000E+00,   0.00000000E+00,   0.14774267E+10,   0.00000000E+00,   0.00000000E+00,   0.12413518E-05,
 41699.999,   1,  0.35534127E+12,   0.00000000E+00,  -0.35681565E+12,   0.00000000E+00,   0.00000000E+00,   0.14823030E+10,   0.00000000E+00,   0.00000000E+00,   0.10957189E-05,
 41700.999,   1,  0.35545157E+12,   0.00000000E+00,  -0.35694074E+12,   0.00000000E+00,   0.00000000E+00,   0.14988535E+10,   0.00000000E+00,   0.00000000E+00,   0.89337847E-06,
 41701.999,   1,  0.35558910E+12,   0.00000000E+00,  -0.35708280E+12,   0.00000000E+00,   0.00000000E+00,   0.15054429E+10,   0.00000000E+00,   0.00000000E+00,   0.73952899E-06,
 41702.999,   1,  0.35574905E+12,   0.00000000E+00,  -0.35727166E+12,   0.00000000E+00,   0.00000000E+00,   0.15380063E+10,   0.00000000E+00,   0.00000000E+00,   0.55033882E-06,
 41703.999,   1,  0.35590443E+12,   0.00000000E+00,  -0.35747551E+12,   0.00000000E+00,   0.00000000E+00,   0.15887833E+10,   0.00000000E+00,   0.00000000E+00,   0.49232574E-06,
 41704.999,   1,  0.35607141E+12,   0.00000000E+00,  -0.35767724E+12,   0.00000000E+00,   0.00000000E+00,   0.16184912E+10,   0.00000000E+00,   0.00000000E+00,   0.70343360E-06,
 41706.000,   1,  0.35626810E+12,   0.00000000E+00,  -0.35791266E+12,   0.00000000E+00,   0.00000000E+00,   0.16544292E+10,   0.00000000E+00,   0.00000000E+00,   0.96877915E-06,
 41707.000,   1,  0.35649079E+12,   0.00000000E+00,  -0.35815733E+12,   0.00000000E+00,   0.00000000E+00,   0.16775128E+10,   0.00000000E+00,   0.00000000E+00,   0.85021795E-06,
 41708.000,   1,  0.35675117E+12,   0.00000000E+00,  -0.35838763E+12,   0.00000000E+00,   0.00000000E+00,   0.16486014E+10,   0.00000000E+00,   0.00000000E+00,   0.72755140E-06,
 41708.999,   1,  0.35701580E+12,   0.00000000E+00,  -0.35863081E+12,   0.00000000E+00,   0.00000000E+00,   0.16252489E+10,   0.00000000E+00,   0.00000000E+00,   0.80541977E-06,
 41709.999,   1,  0.35725359E+12,   0.00000000E+00,  -0.35890785E+12,   0.00000000E+00,   0.00000000E+00,   0.16641488E+10,   0.00000000E+00,   0.00000000E+00,   0.82177747E-06,
 41711.000,   1,  0.35748291E+12,   0.00000000E+00,  -0.35920018E+12,   0.00000000E+00,   0.00000000E+00,   0.17287368E+10,   0.00000000E+00,   0.00000000E+00,   0.73924064E-06,
 41711.999,   1,  0.35773151E+12,   0.00000000E+00,  -0.35946679E+12,   0.00000000E+00,   0.00000000E+00,   0.17454674E+10,   0.00000000E+00,   0.00000000E+00,   0.86124991E-06,
 41713.000,   1,  0.35802552E+12,   0.00000000E+00,  -0.35974525E+12,   0.00000000E+00,   0.00000000E+00,   0.17345547E+10,   0.00000000E+00,   0.00000000E+00,   0.59673744E-06,
 41713.999,   1,  0.35832660E+12,   0.00000000E+00,  -0.36007999E+12,   0.00000000E+00,   0.00000000E+00,   0.17638553E+10,   0.00000000E+00,   0.00000000E+00,   0.82946885E-06,
 41714.999,   1,  0.35860839E+12,   0.00000000E+00,  -0.36040148E+12,   0.00000000E+00,   0.00000000E+00,   0.18021429E+10,   0.00000000E+00,   0.00000000E+00,   0.90632002E-06,
 41716.000,   1,  0.35891833E+12,   0.00000000E+00,  -0.36071690E+12,   0.00000000E+00,   0.00000000E+00,   0.18149369E+10,   0.00000000E+00,   0.00000000E+00,   0.51738218E-06,
 41716.999,   1,  0.35925574E+12,   0.00000000E+00,  -0.36107175E+12,   0.00000000E+00,   0.00000000E+00,   0.18306655E+10,   0.00000000E+00,   0.00000000E+00,   0.56195807E-06,
 41718.000,   1,  0.35959113E+12,   0.00000000E+00,  -0.36142281E+12,   0.00000000E+00,   0.00000000E+00,   0.18452715E+10,   0.00000000E+00,   0.00000000E+00,   0.60511895E-06,
 41718.999,   1,  0.35991592E+12,   0.00000000E+00,  -0.36174923E+12,   0.00000000E+00,   0.00000000E+00,   0.18473449E+10,   0.00000000E+00,   0.00000000E+00,   0.61531651E-06,
 41720.000,   1,  0.36026671E+12,   0.00000000E+00,  -0.36208621E+12,   0.00000000E+00,   0.00000000E+00,   0.18346065E+10,   0.00000000E+00,   0.00000000E+00,   0.57834740E-06,
 41721.000,   1,  0.36064145E+12,   0.00000000E+00,  -0.36245049E+12,   0.00000000E+00,   0.00000000E+00,   0.18237299E+10,   0.00000000E+00,   0.00000000E+00,   0.60833933E-06,
 41722.000,   1,  0.36098860E+12,   0.00000000E+00,  -0.36280065E+12,   0.00000000E+00,   0.00000000E+00,   0.18240474E+10,   0.00000000E+00,   0.00000000E+00,   0.74496198E-06,
 41723.000,   1,  0.36133093E+12,   0.00000000E+00,  -0.36312749E+12,   0.00000000E+00,   0.00000000E+00,   0.18111760E+10,   0.00000000E+00,   0.00000000E+00,   0.63334907E-06,
 41724.000,   1,  0.36167678E+12,   0.00000000E+00,  -0.36345478E+12,   0.00000000E+00,   0.00000000E+00,   0.17995124E+10,   0.00000000E+00,   0.00000000E+00,   0.44170283E-06,
 41724.999,   1,  0.36204348E+12,   0.00000000E+00,  -0.36381381E+12,   0.00000000E+00,   0.00000000E+00,   0.17899802E+10,   0.00000000E+00,   0.00000000E+00,   0.50214974E-06,
 41726.000,   1,  0.36232467E+12,   0.00000000E+00,  -0.36411717E+12,   0.00000000E+00,   0.00000000E+00,   0.17972912E+10,   0.00000000E+00,   0.00000000E+00,   0.21276572E-05,
 41727.000,   1,  0.36261615E+12,   0.00000000E+00,  -0.36442424E+12,   0.00000000E+00,   0.00000000E+00,   0.18190405E+10,   0.00000000E+00,   0.00000000E+00,   0.91730126E-06,
 41728.000,   1,  0.36299855E+12,   0.00000000E+00,  -0.36478100E+12,   0.00000000E+00,   0.00000000E+00,   0.18072991E+10,   0.00000000E+00,   0.00000000E+00,   0.40946633E-06,
